field_1,fid,CN,PLT_CN,PREV_SIT_C,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,TREE,SPCD,DIA,HT,AGEDIA,SPGRPCD,SITREE,SIBASE,SUBP,AZIMUTH,DIST,METHOD,SITREE_EST,VALIDCD,CREATED_BY,CREATED_DA,CREATED_IN,MODIFIED_B,MODIFIED_D,MODIFIED_I,CYCLE,SUBCYCLE,AGECHKCD_R,AGE_DETERM,CCLCD_RMRS,DAMAGE_AGE,SIBASE_AGE,SITETRCD_R,SITE_AGE_T,SITE_TREE_,SITREE_EQU,TREECLCD_R,TREE_ACT_R,YEAR_AGE_T,LAT,LON,gridded_te,avg_soil_c,avg_soil_n,gridded_av,gridded_To,total_wate,soil_moisture
76,76,2.05018E+14,1.37154E+14,NA,2002,12,1,83,185,1,1,107,6.6,42,17,3,87,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.054212,-81.668865,20.9724,NA,NA,8.796859741,558.97198,NA,262.88599
77,77,2.05018E+14,1.73003E+14,NA,2002,12,1,83,187,1,1,107,7.9,50,27,3,69,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.210422,-81.744614,20.85199,NA,NA,8.796859741,558.97198,NA,262.88599
78,78,2.05018E+14,1.37154E+14,NA,2002,12,1,83,189,1,1,107,7.9,51,20,3,90,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.205194,-81.786108,20.85199,NA,NA,8.796859741,558.97198,NA,262.88599
79,79,2.05018E+14,2.02885E+13,NA,2002,12,1,89,4,1,1,111,10.2,61,21,1,80,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.684796,-81.774357,19.83344,NA,NA,14.46549988,1392.46997,NA,250.097
80,80,2.05018E+14,2.02886E+13,NA,2002,12,1,89,7,1,1,131,15.5,71,21,2,98,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.683372,-81.625904,20.05333,NA,NA,23.9673996,1392.46997,NA,321.77301
81,81,2.05018E+14,2.02886E+13,NA,2002,12,1,89,7,2,1,131,15.5,71,21,2,98,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.683372,-81.625904,20.05333,NA,NA,23.9673996,1392.46997,NA,321.77301
82,82,2.05018E+14,2.02888E+13,NA,2002,12,1,89,11,1,1,111,9.9,58,27,1,70,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.499063,-81.837548,19.98954,NA,NA,23.9673996,1392.46997,NA,250.097
83,83,2.05018E+14,2.02888E+13,NA,2002,12,1,89,11,2,1,111,9.9,58,27,1,70,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.499063,-81.837548,19.98954,NA,NA,23.9673996,1392.46997,NA,250.097
84,84,2.05018E+14,2.02886E+13,NA,2002,12,1,89,16,1,1,111,12.8,67,20,1,88,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.604453,-81.652171,20.15624,NA,NA,14.46549988,1392.46997,NA,250.097
85,85,2.05018E+14,2.02884E+13,NA,2002,12,1,89,37,1,1,111,9.3,51,31,1,59,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.614551,-81.975262,19.93117,NA,NA,23.9673996,1898.18994,NA,321.77301
86,86,2.05018E+14,2.03256E+13,NA,2002,12,1,107,5,1,1,121,20.5,65,91,1,55,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.605435,-81.900392,20.68131,NA,NA,8.796859741,558.97198,NA,262.88599
87,87,2.05018E+14,2.03265E+13,NA,2002,12,1,107,17,1,1,131,11.6,61,24,2,79,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.59519,-82.052962,20.56646,NA,NA,8.051400185,627.54602,NA,247.17
88,88,2.05018E+14,2.03264E+13,NA,2002,12,1,107,20,1,1,121,11.9,56,64,1,50,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.665196,-82.026368,20.56646,NA,NA,8.051400185,627.54602,NA,247.17
89,89,2.05018E+14,2.03256E+13,NA,2002,12,1,107,27,1,1,107,11.7,55,34,3,65,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.759323,-81.846784,20.5099,NA,NA,8.796859741,558.97198,NA,262.88599
90,90,2.05018E+14,2.03257E+13,NA,2002,12,1,107,28,1,1,111,11.5,67,35,1,73,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.556692,-81.889244,20.68131,NA,NA,8.796859741,627.54602,NA,247.17
91,91,2.05018E+14,2.03259E+13,NA,2002,12,1,107,34,1,1,111,8.6,63,29,1,73,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.619015,-81.567376,20.82466,NA,NA,0,0,NA,0
92,92,2.05018E+14,2.0326E+13,NA,2002,12,1,107,43,1,1,111,9.2,64,22,1,82,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.364089,-81.559532,21.02844,NA,NA,23.9673996,1898.18994,NA,321.77301
93,93,2.05018E+14,2.03257E+13,NA,2002,12,1,107,48,1,1,111,8,60,20,1,80,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.516946,-81.794992,20.68014,NA,NA,8.796859741,558.97198,NA,262.88599
94,94,2.05018E+14,2.03255E+13,NA,2002,12,1,107,49,1,1,121,9.6,57,48,1,55,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.713654,-81.703249,20.50167,NA,NA,23.9673996,1898.18994,NA,321.77301
95,95,2.05018E+14,2.03264E+13,NA,2002,12,1,107,53,1,1,111,8.5,58,17,1,83,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.815968,-81.657676,20.77927,NA,NA,23.9673996,1898.18994,NA,321.77301
96,96,2.05018E+14,1.37163E+14,NA,2002,12,1,107,203,2,1,611,10.8,59,28,34,76,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.603026,-81.762364,20.68014,NA,NA,23.9673996,1898.18994,NA,321.77301
97,97,2.05018E+14,2.03268E+13,NA,2002,12,1,109,6,1,1,111,7,55,30,1,64,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.048136,-81.44755,20.5374,NA,NA,23.9673996,1898.18994,NA,321.77301
98,98,2.05018E+14,2.0327E+13,NA,2002,12,1,109,50,1,1,131,14,90,48,2,89,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.110492,-81.396097,20.5374,NA,NA,23.9673996,1898.18994,NA,321.77301
99,99,2.05018E+14,2.03296E+13,NA,2002,12,1,121,2,1,1,111,7.3,62,22,1,80,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.302724,-82.940375,19.95972,NA,NA,8.051400185,627.54602,NA,247.17
100,100,2.05018E+14,2.03296E+13,NA,2002,12,1,121,3,1,1,121,16.9,69,45,1,68,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.384302,-83.030527,19.84455,NA,NA,8.917019844,545.073,NA,267.04999
101,101,2.05018E+14,2.033E+13,NA,2002,12,1,121,4,1,1,812,9.8,71,31,28,93,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.130734,-83.143073,20.16417,NA,NA,8.917019844,545.073,NA,267.04999
102,102,2.05018E+14,2.033E+13,NA,2002,12,1,121,4,2,1,812,9.8,71,31,28,93,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.130734,-83.143073,20.16417,NA,NA,8.917019844,545.073,NA,267.04999
103,103,2.05018E+14,2.03297E+13,NA,2002,12,1,121,17,1,1,111,6.4,50,18,1,72,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.986387,-82.892249,20.26093,NA,NA,8.917019844,545.073,NA,267.04999
104,104,2.05018E+14,2.03298E+13,NA,2002,12,1,121,26,1,1,111,7.4,52,17,1,77,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.151405,-82.971281,20.24952,NA,NA,8.917019844,545.073,NA,267.04999
105,105,2.05018E+14,2.03301E+13,NA,2002,12,1,121,33,1,1,111,6.5,46,15,1,74,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.227281,-83.109554,20.11472,NA,NA,8.917019844,545.073,NA,267.04999
106,106,2.05018E+14,2.03301E+13,NA,2002,12,1,121,33,2,1,111,6.5,46,15,1,74,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.227281,-83.109554,20.11472,NA,NA,8.917019844,545.073,NA,267.04999
107,107,2.05018E+14,2.03299E+13,NA,2002,12,1,121,34,1,1,131,11,64,24,2,83,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.188574,-82.986114,19.95972,NA,NA,8.917019844,545.073,NA,267.04999
108,108,2.05018E+14,2.03295E+13,NA,2002,12,1,121,40,1,1,111,7,48,19,1,68,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.289366,-83.085119,20.11472,NA,NA,8.917019844,545.073,NA,267.04999
109,109,2.05018E+14,2.03295E+13,NA,2002,12,1,121,40,2,1,111,7,48,19,1,68,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.289366,-83.085119,20.11472,NA,NA,8.917019844,545.073,NA,267.04999
110,110,2.05018E+14,2.03311E+13,NA,2002,12,1,123,6,1,1,111,8.9,60,19,1,82,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.137558,-83.86073,19.86654,NA,NA,23.9673996,1898.18994,NA,321.77301
111,111,2.05018E+14,2.0331E+13,NA,2002,12,1,123,11,1,1,111,10.1,57,23,1,73,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.103554,-83.397636,19.78672,NA,NA,23.9673996,1898.18994,NA,321.77301
112,112,2.05018E+14,2.03312E+13,NA,2002,12,1,123,25,1,1,111,5.7,43,15,1,70,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.905697,-83.519605,20.0835,NA,NA,16.89570045,1509.02002,NA,321.77301
113,113,2.05018E+14,2.03312E+13,NA,2002,12,1,123,25,2,1,111,5.7,43,15,1,70,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.905697,-83.519605,20.0835,NA,NA,16.89570045,1509.02002,NA,321.77301
114,114,2.05018E+14,2.03307E+13,NA,2002,12,1,123,31,1,1,111,6.8,49,19,1,70,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.301641,-83.517228,19.64735,NA,NA,23.9673996,1898.18994,NA,321.77301
115,115,2.05018E+14,2.03307E+13,NA,2002,12,1,123,61,1,1,111,7.7,53,25,1,66,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.974582,-83.482185,19.96546,NA,NA,23.9673996,1898.18994,NA,321.77301
116,116,2.05018E+14,2.03307E+13,NA,2002,12,1,123,61,2,1,111,7.7,53,25,1,66,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.974582,-83.482185,19.96546,NA,NA,23.9673996,1898.18994,NA,321.77301
117,117,2.05018E+14,2.03303E+13,NA,2002,12,1,123,63,1,1,111,6.4,45,16,1,70,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.062691,-83.718917,19.86198,NA,NA,16.89570045,1509.02002,NA,321.77301
118,118,2.05018E+14,2.03303E+13,NA,2002,12,1,123,63,2,1,111,6.4,45,16,1,70,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.062691,-83.718917,19.86198,NA,NA,16.89570045,1509.02002,NA,321.77301
119,119,2.05018E+14,2.0331E+13,NA,2002,12,1,123,74,1,1,111,10.2,78,32,1,86,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.85108,-83.404061,19.96546,NA,NA,23.9673996,1898.18994,NA,321.77301
120,120,2.05018E+14,2.0331E+13,NA,2002,12,1,123,74,2,1,111,10.2,78,32,1,86,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.85108,-83.404061,19.96546,NA,NA,23.9673996,1898.18994,NA,321.77301
121,121,2.05018E+14,2.0331E+13,NA,2002,12,1,123,74,3,1,111,10.2,78,32,1,86,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.85108,-83.404061,19.96546,NA,NA,23.9673996,1898.18994,NA,321.77301
122,122,2.05018E+14,2.03314E+13,NA,2002,12,1,125,1,1,1,111,17.3,102,80,1,93,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.99114,-82.465559,20.27419,NA,NA,8.051400185,627.54602,NA,247.17
123,123,2.05018E+14,1.37163E+14,NA,2002,12,1,125,30,1,1,111,11.8,64,60,1,60,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.133192,-82.414364,19.9766,NA,NA,23.9673996,1898.18994,NA,321.77301
124,124,2.05018E+14,2.03318E+13,NA,2002,12,1,127,33,1,1,111,11.3,47,19,1,67,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.205192,-81.333253,21.12932,NA,NA,23.9673996,1898.18994,NA,321.77301
125,125,2.05018E+14,2.03317E+13,NA,2002,12,1,127,59,1,1,121,14.4,75,41,1,76,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.227609,-81.44495,21.11748,NA,NA,23.9673996,1898.18994,NA,321.77301
126,126,2.05018E+14,2.03326E+13,NA,2002,12,1,127,63,2,1,111,18.6,93,53,1,91,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.093542,-81.091978,21.39328,NA,NA,23.9673996,1898.18994,NA,321.77301
127,127,2.05018E+14,2.03319E+13,NA,2002,12,1,127,86,1,1,111,7.7,53,27,1,64,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.955498,-81.001176,21.45502,NA,NA,23.9673996,1898.18994,NA,321.77301
128,128,2.05018E+14,2.03464E+13,NA,2002,12,2,5,11,1,1,111,10.7,55,32,1,62,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.510752,-85.457418,19.08266,NA,NA,7.936860085,638.43597,NA,253.076
129,129,2.05018E+14,2.03466E+13,NA,2002,12,2,5,16,1,1,111,8.6,69,17,1,95,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.224903,-85.523057,19.72962,NA,NA,23.9673996,1898.18994,NA,321.77301
130,130,2.05018E+14,2.03464E+13,NA,2002,12,2,5,45,1,1,111,19,81,38,1,85,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.272408,-85.537673,19.72962,NA,NA,23.9673996,1898.18994,NA,321.77301
131,131,2.05018E+14,2.03492E+13,NA,2002,12,2,13,22,1,1,111,8.3,47,15,1,75,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.438627,-85.3166,19.35153,NA,NA,7.936860085,638.43597,NA,253.076
132,132,2.05018E+14,2.03493E+13,NA,2002,12,2,13,29,1,1,111,12,72,29,1,83,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.376333,-85.100989,19.46373,NA,NA,7.234200001,796.36499,NA,237.524
133,133,2.05018E+14,2.03491E+13,NA,2002,12,2,13,37,1,1,131,11.2,90,34,2,100,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.4393,-85.176928,19.35153,NA,NA,7.936860085,638.43597,NA,253.076
134,134,2.05018E+14,2.03496E+13,NA,2002,12,2,13,38,1,1,111,10.1,73,32,1,81,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.214398,-85.133609,19.60155,NA,NA,7.234200001,1898.18994,NA,321.77301
135,135,2.05018E+14,2.03496E+13,NA,2002,12,2,13,38,1,2,121,15,75,49,1,72,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.214398,-85.133609,19.60155,NA,NA,7.234200001,1898.18994,NA,321.77301
136,136,2.05018E+14,1.37163E+14,NA,2002,12,2,13,137,1,1,111,8.7,55,53,1,53,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.217126,-85.287276,19.53666,NA,NA,23.9673996,1898.18994,NA,321.77301
137,137,2.05018E+14,2.03522E+13,NA,2002,12,2,33,10,1,1,111,11.2,68,40,1,71,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.364007,-87.387093,19.55461,NA,NA,15.25209999,0,NA,0
138,138,2.05018E+14,2.0352E+13,NA,2002,12,2,33,35,1,1,111,14.1,73,66,1,68,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.689956,-87.419688,19.03732,NA,NA,10.04090023,1153.23999,NA,240.528
139,139,2.05018E+14,2.02932E+13,NA,2002,12,2,33,37,1,1,111,14.3,74,57,1,71,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.46352,-87.350346,19.55461,NA,NA,7.936860085,638.43597,NA,253.076
140,140,2.05018E+14,2.0352E+13,NA,2002,12,2,33,51,1,1,121,11.5,77,44,1,76,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.774078,-87.523263,18.9957,NA,NA,10.04090023,1153.23999,NA,240.528
141,141,2.05018E+14,2.02934E+13,NA,2002,12,2,33,57,1,1,812,9.9,74,68,28,62,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.80339,-87.334574,19.03732,NA,NA,7.234200001,796.36499,NA,237.524
142,142,2.05018E+14,2.02948E+13,NA,2002,12,2,37,29,1,1,111,10,60,22,1,77,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.986067,-84.639655,19.88219,NA,NA,23.9673996,1898.18994,NA,321.77301
143,143,2.05018E+14,2.02944E+13,NA,2002,12,2,37,54,1,1,111,8.2,44,20,1,62,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.968183,-84.789076,19.85023,NA,NA,23.9673996,1898.18994,NA,321.77301
144,144,2.05018E+14,2.02943E+13,NA,2002,12,2,37,59,1,1,111,10.5,53,38,1,57,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.920642,-84.96142,19.83676,NA,NA,23.9673996,1898.18994,NA,321.77301
145,145,2.05018E+14,2.02943E+13,NA,2002,12,2,37,67,1,1,111,10.6,64,52,1,62,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.990885,-84.924022,19.83676,NA,NA,23.9673996,1898.18994,NA,321.77301
146,146,2.05018E+14,2.02943E+13,NA,2002,12,2,37,67,3,1,111,10.6,64,52,1,62,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.990885,-84.924022,19.83676,NA,NA,23.9673996,1898.18994,NA,321.77301
147,147,2.05018E+14,2.02954E+13,NA,2002,12,2,39,15,1,1,621,11.8,73,25,39,94,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.527853,-84.455428,19.31238,NA,NA,7.234200001,796.36499,NA,237.524
148,148,2.05018E+14,2.02951E+13,NA,2002,12,2,39,20,1,1,111,9,62,36,1,67,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.684525,-84.801103,19.23193,NA,NA,7.234200001,796.36499,NA,237.524
149,149,2.05018E+14,2.02951E+13,NA,2002,12,2,39,20,1,2,131,12.2,71,32,2,81,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.684525,-84.801103,19.23193,NA,NA,7.234200001,796.36499,NA,237.524
150,150,2.05018E+14,2.02952E+13,NA,2002,12,2,39,23,1,1,827,11.4,57,46,28,58,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.523563,-84.721422,19.16737,NA,NA,7.234200001,796.36499,NA,237.524
151,151,2.05018E+14,2.02953E+13,NA,2002,12,2,39,30,1,1,827,11.1,65,54,28,63,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.591684,-84.394475,19.31238,NA,NA,7.234200001,796.36499,NA,237.524
152,152,2.05018E+14,2.02973E+13,NA,2002,12,2,45,20,1,1,111,10.6,45,47,1,45,50,NA,NA,NA,1,NA,1,NA,12/7/2009,10854,NA,3/8/2017,489998,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.741937,-85.295729,20.07682,NA,NA,23.9673996,0,NA,321.77301
