,Modeled_Diameter,Age,Tree_Density,Temperature,Aridity,Modeled_Biomass,Lat,Long
322,5.069640999,40,2000,18.4582996,1.0004,8529.298042,3440770.855,-26195.14543
323,5.135193474,40,2000,18.5667,0.9969,8782.238768,3440770.855,-25287.82426
324,5.056524945,40,2000,18.5916996,0.999,8480.990024,3440770.855,-24380.5031
325,5.099708561,40,2000,18.5625,0.9984,8571.805392,3440770.855,-23473.18193
326,5.211475767,40,2000,18.5375004,1.0003,8731.125893,3440770.855,-22565.86076
327,5.225511399,40,2000,18.5583,0.9982,8931.890498,3440770.855,-21658.53959
328,5.10460536,40,2000,18.5499992,1.0018,8625.394806,3440770.855,-19843.89725
329,5.228551246,40,2000,18.5249996,1.0007,8978.360874,3440770.855,-18936.57608
330,5.286072488,40,2000,18.5583,0.9966,9212.169465,3440770.855,-17121.93375
331,5.237168182,40,2000,18.5333004,0.9978,8877.781016,3440770.855,-16214.61258
332,5.298318242,40,2000,18.5541992,0.9905,9154.308428,3440770.855,-11678.00673
333,5.120114117,40,2000,18.5083008,0.9862,8614.05092,3440770.855,-5326.758552
334,5.377924856,40,2000,18.5249996,0.98,9535.92165,3440770.855,-3512.116214
335,5.21611616,40,2000,18.5583,0.9746,9134.655082,3440770.855,-2604.795045
336,5.2170442,40,2000,18.5832996,0.9712,9037.08131,3440770.855,-1697.473876
337,4.937965934,40,2000,18.8624992,1.0598,7986.003235,3439863.533,-131444.401
338,4.981884691,40,2000,18.7707996,1.0698,7925.201671,3439863.533,-130537.0798
339,4.88553291,40,2000,18.7583008,1.0716,7607.254065,3439863.533,-129629.7587
340,4.92143626,40,2000,18.7292004,1.0728,7679.991141,3439863.533,-128722.4375
341,4.95245747,40,2000,18.6917,1.0748,7790.648035,3439863.533,-127815.1163
342,4.809437373,40,2000,18.7082996,1.0724,7402.375542,3439863.533,-126907.7952
343,4.960928778,40,2000,18.7583008,1.0685,7892.637097,3439863.533,-126000.474
344,5.01468508,40,2000,18.8125,1.0605,8015.693307,3439863.533,-124185.8317
345,4.993488018,40,2000,18.7292004,1.0724,7951.936062,3439863.533,-123278.5105
346,5.047926774,40,2000,18.8083,1.0589,8146.399991,3439863.533,-116927.2623
347,4.947026917,40,2000,18.8167,1.0634,7716.224968,3439863.533,-116019.9411
348,4.807104089,40,2000,18.7625008,1.0661,7364.81092,3439863.533,-114205.2988
349,4.988240201,40,2000,18.7416992,1.0649,7918.913997,3439863.533,-113297.9776
350,5.004199733,40,2000,18.7667007,1.0629,8035.106495,3439863.533,-112390.6565
351,5.014539587,40,2000,18.7583008,1.0629,8095.354709,3439863.533,-110576.0141
352,4.911163071,40,2000,18.7957993,1.0635,7755.47582,3439863.533,-109668.693
353,4.930399714,40,2000,18.75,1.0658,7656.619783,3439863.533,-108761.3718
354,4.913274307,40,2000,18.7292004,1.0669,7824.140089,3439863.533,-107854.0506
355,5.031461216,40,2000,18.8041992,1.0589,8108.665811,3439863.533,-106946.7295
356,4.930576775,40,2000,18.8500004,1.0528,7856.383266,3439863.533,-106039.4083
357,4.889967783,40,2000,18.8500004,1.0532,7700.658947,3439863.533,-102410.1236
358,5.156529225,40,2000,18.9375,1.0505,8548.375147,3439863.533,-96058.87543
359,5.100690048,40,2000,18.9500008,1.0529,8424.958929,3439863.533,-95151.55426
360,4.995572476,40,2000,18.9333,1.06,8042.329913,3439863.533,-94244.23309
361,4.933934821,40,2000,18.6292,1.0656,7782.789557,3439863.533,-78819.77322
362,5.001210856,40,2000,18.6791992,1.058,7857.961903,3439863.533,-76097.80972
363,5.05180537,40,2000,18.7000008,1.053,8042.792812,3439863.533,-75190.48855
364,4.980394671,40,2000,18.6791992,1.0488,7748.076353,3439863.533,-74283.16738
365,5.020381004,40,2000,18.6667004,1.0489,8098.302664,3439863.533,-73375.84621
366,5.234770335,40,2000,18.6875,1.0461,8699.586934,3439863.533,-72468.52504
367,5.034737078,40,2000,18.6625004,1.0471,8121.461695,3439863.533,-71561.20387
368,5.032971002,40,2000,18.6292,1.0484,8133.119711,3439863.533,-70653.8827
369,5.101131004,40,2000,18.6292,1.0501,8331.669445,3439863.533,-69746.56153
370,5.087847332,40,2000,18.6333008,1.0439,8213.101006,3439863.533,-68839.24037
371,5.007133273,40,2000,18.6583004,1.0424,8057.186265,3439863.533,-67931.9192
372,5.01510039,40,2000,18.6833,1.0429,8057.136093,3439863.533,-67024.59803
373,5.024685107,40,2000,18.6499996,1.0424,8115.355032,3439863.533,-66117.27686
374,5.006115763,40,2000,18.6375008,1.0424,8031.245954,3439863.533,-65209.95569
375,5.053381467,40,2000,18.6042004,1.0444,8275.502766,3439863.533,-64302.63452
376,5.094469625,40,2000,18.5832996,1.0457,8191.164448,3439863.533,-63395.31335
377,5.000944944,40,2000,18.6208,1.0382,7866.15512,3439863.533,-61580.67102
378,5.074302128,40,2000,18.6707993,1.0383,8330.55773,3439863.533,-60673.34985
379,5.076958815,40,2000,18.6124992,1.0406,8320.734661,3439863.533,-59766.02868
380,4.957371781,40,2000,18.5750008,1.0416,7994.832893,3439863.533,-58858.70751
381,5.093636784,40,2000,18.5708008,1.0413,8361.494963,3439863.533,-57951.38634
382,5.053130324,40,2000,18.6292,1.0362,8325.521298,3439863.533,-57044.06517
383,5.063989558,40,2000,18.6457996,1.0315,8386.106397,3439863.533,-56136.744
384,5.189702046,40,2000,18.6499996,1.0287,8694.968755,3439863.533,-55229.42283
385,5.079267618,40,2000,18.6457996,1.0326,8318.726321,3439863.533,-53414.7805
386,5.140770397,40,2000,18.5916996,1.0283,8506.79123,3439863.533,-51600.13816
387,5.176403012,40,2000,18.6499996,1.0217,8598.32224,3439863.533,-50692.81699
388,5.019224799,40,2000,18.6791992,1.0174,8174.037808,3439863.533,-49785.49582
389,5.081471379,40,2000,18.625,1.0219,8505.066882,3439863.533,-48878.17465
390,4.988755763,40,2000,18.6499996,1.0151,8085.998441,3439863.533,-47970.85348
391,4.985778619,40,2000,18.6791992,1.0183,7914.494466,3439863.533,-47063.53232
392,5.05919619,40,2000,18.6292,1.0183,8548.056692,3439863.533,-46156.21115
393,5.07962614,40,2000,18.6499996,1.0161,8520.469407,3439863.533,-44341.56881
394,5.084408702,40,2000,18.6000004,1.0162,8499.488316,3439863.533,-41619.6053
395,5.020172741,40,2000,18.6166992,1.0147,8107.383197,3439863.533,-39804.96296
396,5.210246002,40,2000,18.6082993,1.0073,8920.619196,3439863.533,-37082.99946
397,5.15249531,40,2000,18.5958004,1.0046,8869.627838,3439863.533,-36175.67829
398,5.215090422,40,2000,18.5375004,1.0076,8861.466889,3439863.533,-35268.35712
399,5.073195187,40,2000,18.5167007,1.0067,8406.926596,3439863.533,-34361.03595
400,5.136028635,40,2000,18.5541992,1.0007,8625.699629,3439863.533,-31639.07245
401,5.277467673,40,2000,18.6375008,0.9929,9218.046017,3439863.533,-29824.43011
402,5.189845315,40,2000,18.5583,0.9986,8800.772394,3439863.533,-28917.10894
403,5.241732317,40,2000,18.5,1.0041,9133.084503,3439863.533,-28009.78777
404,5.216826187,40,2000,18.4916992,0.9977,8885.934427,3439863.533,-27102.4666
405,5.068047004,40,2000,18.5541992,0.9979,8620.990715,3439863.533,-26195.14543
406,5.122106559,40,2000,18.5667,1.0008,8611.97093,3439863.533,-25287.82426
407,5.144003946,40,2000,18.4832993,1.0073,8690.904624,3439863.533,-22565.86076
408,5.384552072,40,2000,18.6042004,0.9713,9582.950417,3439863.533,117.1684611
409,5.414646216,40,2000,18.6791992,0.9566,9805.012335,3439863.533,4653.774305
410,5.470296788,40,2000,18.6791992,0.9544,10140.4031,3439863.533,5561.095474
411,5.3685,40,2000,18.6958008,0.9555,9871.441901,3439863.533,7375.737811
412,5.389831025,40,2000,18.7042007,0.9318,9771.632893,3439863.533,15541.62833
413,5.285765989,40,2000,18.7332993,0.929,9467.023795,3439863.533,16448.9495
414,5.058548992,40,2000,18.8250008,1.0644,8087.641191,3438956.212,-131444.401
415,5.066579615,40,2000,18.7667007,1.0727,8182.86441,3438956.212,-130537.0798
416,4.889605075,40,2000,18.75,1.0736,7722.365166,3438956.212,-129629.7587
417,4.953928966,40,2000,18.7000008,1.0744,7682.412581,3438956.212,-128722.4375
418,4.868378698,40,2000,18.6875,1.0752,7548.830667,3438956.212,-127815.1163
419,4.995245152,40,2000,18.6875,1.0784,7859.29923,3438956.212,-126907.7952
420,4.987320844,40,2000,18.7166996,1.0735,7883.432855,3438956.212,-126000.474
421,5.032480045,40,2000,18.7999992,1.0618,8141.364293,3438956.212,-114205.2988
422,4.958310242,40,2000,18.7875004,1.0599,7902.083612,3438956.212,-113297.9776
423,4.997682456,40,2000,18.7917004,1.0619,8150.082734,3438956.212,-112390.6565
424,4.957567105,40,2000,18.7667007,1.0623,7759.066453,3438956.212,-110576.0141
425,5.029094262,40,2000,18.8083,1.0605,8103.001524,3438956.212,-108761.3718
426,4.975576149,40,2000,18.7583008,1.0621,7867.158724,3438956.212,-107854.0506
427,4.910455928,40,2000,18.7707996,1.0612,7749.715301,3438956.212,-106946.7295
428,5.021752078,40,2000,18.7707996,1.0624,8087.54315,3438956.212,-106039.4083
429,4.990938595,40,2000,18.8666992,1.0557,7968.388834,3438956.212,-105132.0871
430,5.041331334,40,2000,18.7957993,1.0483,8160.793107,3438956.212,-102410.1236
431,4.956056696,40,2000,18.9333,1.0588,7924.488297,3438956.212,-96058.87543
432,5.141405749,40,2000,18.8542004,1.055,8474.519032,3438956.212,-95151.55426
433,5.096579058,40,2000,18.8875008,1.0595,8134.06513,3438956.212,-94244.23309
434,4.933926566,40,2000,18.8208008,1.0646,7817.999254,3438956.212,-93336.91192
435,4.90881119,40,2000,18.8292007,1.0651,7763.979495,3438956.212,-92429.59075
436,4.923122454,40,2000,18.7917004,1.0696,7650.757412,3438956.212,-91522.26959
437,5.018733003,40,2000,18.7833004,1.0591,7953.264262,3438956.212,-81541.73673
438,4.988955754,40,2000,18.7208004,1.0619,7896.062804,3438956.212,-80634.41556
439,4.927078408,40,2000,18.6791992,1.06,7789.466002,3438956.212,-78819.77322
440,5.047958644,40,2000,18.6791992,1.0578,8047.935908,3438956.212,-77912.45205
441,5.037598103,40,2000,18.6917,1.057,8125.036837,3438956.212,-75190.48855
442,5.019333791,40,2000,18.6625004,1.053,8148.982769,3438956.212,-74283.16738
443,4.942283594,40,2000,18.6417007,1.0524,7860.470572,3438956.212,-73375.84621
444,5.063115846,40,2000,18.6875,1.0475,8298.827974,3438956.212,-72468.52504
445,5.024043988,40,2000,18.6958008,1.043,8254.963253,3438956.212,-71561.20387
446,5.033156251,40,2000,18.6541996,1.0449,8200.008872,3438956.212,-70653.8827
447,4.860035749,40,2000,18.6499996,1.0503,7684.164498,3438956.212,-69746.56153
448,5.030540424,40,2000,18.7000008,1.041,8208.221612,3438956.212,-67024.59803
449,5.018605633,40,2000,18.6917,1.0384,8114.426969,3438956.212,-66117.27686
450,5.052083611,40,2000,18.6875,1.037,8147.094424,3438956.212,-65209.95569
451,5.076195414,40,2000,18.6625004,1.0396,8404.891029,3438956.212,-64302.63452
452,5.048055068,40,2000,18.6208,1.0449,8190.488071,3438956.212,-63395.31335
453,5.067111583,40,2000,18.6208,1.0361,8266.330193,3438956.212,-61580.67102
454,5.051000389,40,2000,18.6499996,1.036,8163.873362,3438956.212,-60673.34985
455,4.929126657,40,2000,18.625,1.0405,7750.525445,3438956.212,-59766.02868
456,5.054803021,40,2000,18.5916996,1.0398,8243.256495,3438956.212,-58858.70751
457,4.931342409,40,2000,18.5625,1.0427,7774.243658,3438956.212,-57951.38634
458,4.957470069,40,2000,18.5750008,1.0383,7972.555287,3438956.212,-57044.06517
459,5.083610899,40,2000,18.6333008,1.0336,8295.592823,3438956.212,-56136.744
460,5.013566889,40,2000,18.6749992,1.0247,8192.541809,3438956.212,-55229.42283
461,5.140567303,40,2000,18.7042007,1.0253,8594.704286,3438956.212,-54322.10167
462,5.016332759,40,2000,18.6124992,1.0326,8268.648734,3438956.212,-53414.7805
463,5.029407758,40,2000,18.5625,1.0346,8343.358955,3438956.212,-52507.45933
464,4.874345793,40,2000,18.5750008,1.0318,7846.477818,3438956.212,-51600.13816
465,5.04406544,40,2000,18.6292,1.0267,8234.116757,3438956.212,-50692.81699
466,5.072183193,40,2000,18.7000008,1.0227,8225.963357,3438956.212,-49785.49582
467,5.199718218,40,2000,18.6667004,1.0183,8728.05803,3438956.212,-48878.17465
468,5.100141419,40,2000,18.6625004,1.0127,8577.369761,3438956.212,-47970.85348
469,5.231234297,40,2000,18.7042007,1.0126,8758.117931,3438956.212,-47063.53232
470,5.174823036,40,2000,18.6292,1.0147,8731.231866,3438956.212,-46156.21115
471,5.087801492,40,2000,18.6292,1.0163,8416.503445,3438956.212,-45248.88998
472,5.114044766,40,2000,18.6166992,1.0171,8722.407998,3438956.212,-42526.92647
473,5.116479424,40,2000,18.5708008,1.0189,8389.794341,3438956.212,-41619.6053
474,5.098967997,40,2000,18.6000004,1.0149,8424.014437,3438956.212,-40712.28413
475,5.25178853,40,2000,18.6000004,1.0112,8936.137401,3438956.212,-37082.99946
476,5.212147971,40,2000,18.5625,1.0082,8870.242998,3438956.212,-35268.35712
477,5.069382491,40,2000,18.5375004,1.0059,8372.946498,3438956.212,-34361.03595
478,5.168959195,40,2000,18.5417004,1.0073,8574.300954,3438956.212,-33453.71478
479,5.141361767,40,2000,18.5207996,1.0067,8520.273324,3438956.212,-32546.39361
480,5.262072281,40,2000,18.5874996,1.0007,9040.182955,3438956.212,-31639.07245
481,5.068197607,40,2000,18.6457996,0.9929,8447.316536,3438956.212,-29824.43011
482,5.1710352,40,2000,18.4874992,0.9967,8683.223145,3438956.212,-28009.78777
483,5.09965336,40,2000,18.5499992,0.9979,8610.306293,3438956.212,-27102.4666
484,5.215419757,40,2000,18.5499992,0.9994,8797.315743,3438956.212,-25287.82426
485,5.127807523,40,2000,18.5083008,1.0066,8575.595648,3438956.212,-23473.18193
486,5.177721736,40,2000,18.4792004,1.008,8815.424223,3438956.212,-22565.86076
487,5.242122455,40,2000,18.5667,0.9984,8949.689549,3438956.212,-19843.89725
488,5.107741102,40,2000,18.5667,0.9997,8504.792243,3438956.212,-18936.57608
489,5.299976784,40,2000,18.5916996,0.9886,9316.972498,3438956.212,-10770.68556
490,5.199311882,40,2000,18.5874996,0.9911,8885.50084,3438956.212,-9863.364395
491,5.328750707,40,2000,18.6124992,0.982,9469.027761,3438956.212,-3512.116214
492,5.466543344,40,2000,18.6417007,0.9688,9934.92525,3438956.212,117.1684611
493,5.25073043,40,2000,18.6541996,0.9702,9050.230749,3438956.212,1024.48963
494,5.253293239,40,2000,18.6292,0.9709,9313.237272,3438956.212,1931.810799
495,5.217424311,40,2000,18.6625004,0.9619,9343.710737,3438956.212,3746.453136
496,5.458440055,40,2000,18.6583004,0.9563,9958.14977,3438956.212,4653.774305
497,5.407344376,40,2000,18.6875,0.9578,9702.038841,3438956.212,5561.095474
498,5.286927682,40,2000,18.6583004,0.9606,9430.966324,3438956.212,6468.416643
499,5.574978837,40,2000,18.7292004,0.9449,10626.5743,3438956.212,11912.34366
500,5.499100171,40,2000,18.7000008,0.9404,10309.95693,3438956.212,12819.66482
501,5.44846974,40,2000,18.7332993,0.9331,9952.042522,3438956.212,16448.9495
502,5.54195023,40,2000,18.7791996,0.913,10700.81928,3438956.212,23707.51885
503,5.585731737,40,2000,18.7875004,0.9078,10727.3994,3438956.212,25522.16119
504,5.591139646,40,2000,18.7749996,0.9077,10758.00117,3438956.212,26429.48236
505,5.539742853,40,2000,18.7250004,0.9093,10498.95756,3438956.212,30966.0882
506,5.506375499,40,2000,18.7458,0.9022,10563.80149,3438956.212,34595.37287
507,5.52064552,40,2000,18.7749996,0.8961,10647.7979,3438956.212,36410.01521
508,5.67851652,40,2000,18.7875004,0.8944,11155.01519,3438956.212,37317.33638
509,5.627804455,40,2000,18.7833004,0.8848,11030.53802,3438956.212,38224.65755
510,5.003773138,40,2000,18.8458004,1.068,7934.564601,3438048.891,-131444.401
511,5.025496898,40,2000,18.7833004,1.0733,8043.176917,3438048.891,-130537.0798
512,5.149087188,40,2000,18.7583008,1.074,8419.784638,3438048.891,-129629.7587
513,5.003359149,40,2000,18.7374992,1.0737,7929.392139,3438048.891,-128722.4375
514,4.997749952,40,2000,18.7374992,1.0738,7916.651876,3438048.891,-127815.1163
515,4.872373441,40,2000,18.7124996,1.074,7497.361784,3438048.891,-126907.7952
516,4.816280089,40,2000,18.75,1.0723,7336.759902,3438048.891,-126000.474
517,4.94834723,40,2000,18.8458004,1.0698,7911.883543,3438048.891,-124185.8317
518,4.986383729,40,2000,18.7332993,1.0699,7968.526724,3438048.891,-123278.5105
519,5.026452519,40,2000,18.8332996,1.0607,8087.217526,3438048.891,-114205.2988
520,4.917269457,40,2000,18.8624992,1.0574,7839.428035,3438048.891,-113297.9776
521,4.944045469,40,2000,18.8458004,1.0599,7952.892293,3438048.891,-112390.6565
522,5.133253802,40,2000,18.7957993,1.0624,8473.899401,3438048.891,-111483.3353
523,4.994134535,40,2000,18.7999992,1.0619,7929.343039,3438048.891,-110576.0141
524,5.115156676,40,2000,18.8542004,1.0583,8272.726557,3438048.891,-108761.3718
525,5.10393563,40,2000,18.8208008,1.0607,8317.548583,3438048.891,-107854.0506
526,4.976094656,40,2000,18.7625008,1.0631,7866.633854,3438048.891,-106946.7295
527,5.052402389,40,2000,18.7583008,1.0649,8180.517586,3438048.891,-106039.4083
528,4.898654529,40,2000,18.8666992,1.063,7700.170069,3438048.891,-105132.0871
529,5.008790574,40,2000,18.9207993,1.0459,8186.677351,3438048.891,-101502.8024
530,4.981517916,40,2000,18.9041996,1.0464,8123.210225,3438048.891,-97873.51777
531,4.935220762,40,2000,18.875,1.0584,7760.851005,3438048.891,-96966.1966
532,4.968229379,40,2000,18.8167,1.0618,7894.516037,3438048.891,-96058.87543
533,4.961016042,40,2000,18.8167,1.0632,7825.575713,3438048.891,-95151.55426
534,4.902968164,40,2000,18.8666992,1.0587,7744.54053,3438048.891,-94244.23309
535,5.037000856,40,2000,18.8875008,1.0588,8082.934003,3438048.891,-93336.91192
536,5.051342279,40,2000,18.8125,1.0669,8125.670922,3438048.891,-91522.26959
537,4.969626367,40,2000,18.8957996,1.0527,7928.731804,3438048.891,-82449.0579
538,4.942254345,40,2000,18.7458,1.0561,7791.197148,3438048.891,-80634.41556
539,4.949291616,40,2000,18.7124996,1.0576,7631.777243,3438048.891,-78819.77322
540,4.982442062,40,2000,18.7082996,1.0554,7988.516869,3438048.891,-77912.45205
541,4.90020325,40,2000,18.6917,1.0546,7746.505969,3438048.891,-76097.80972
542,5.014647226,40,2000,18.6958008,1.0518,8109.689474,3438048.891,-75190.48855
543,4.957914527,40,2000,18.7000008,1.0486,8067.508774,3438048.891,-74283.16738
544,5.154162282,40,2000,18.7082996,1.0459,8506.989865,3438048.891,-73375.84621
545,4.924311403,40,2000,18.6791992,1.0474,7847.738566,3438048.891,-72468.52504
546,5.01798206,40,2000,18.6667004,1.0449,8162.849713,3438048.891,-70653.8827
547,5.092769454,40,2000,18.6749992,1.0471,8451.89628,3438048.891,-69746.56153
548,5.08790886,40,2000,18.6541996,1.0419,8216.167467,3438048.891,-68839.24037
549,4.932969747,40,2000,18.6749992,1.0351,7935.736178,3438048.891,-67931.9192
550,5.014577269,40,2000,18.7000008,1.036,8155.289162,3438048.891,-67024.59803
551,5.092814548,40,2000,18.6833,1.0382,8361.00454,3438048.891,-66117.27686
552,5.054608958,40,2000,18.6707993,1.0379,8193.209666,3438048.891,-65209.95569
553,5.092314718,40,2000,18.6667004,1.0378,8293.078069,3438048.891,-64302.63452
554,5.047682701,40,2000,18.6583004,1.0367,8229.154565,3438048.891,-62487.99218
555,5.12446068,40,2000,18.6499996,1.0373,8313.949438,3438048.891,-61580.67102
556,5.134550518,40,2000,18.6667004,1.0322,8439.673628,3438048.891,-60673.34985
557,5.178931488,40,2000,18.6749992,1.0371,8502.726177,3438048.891,-59766.02868
558,5.089272081,40,2000,18.6625004,1.0353,8447.908505,3438048.891,-58858.70751
559,5.056403431,40,2000,18.5792007,1.0396,8250.580362,3438048.891,-57951.38634
560,5.027358543,40,2000,18.6042004,1.0355,8209.908858,3438048.891,-57044.06517
561,5.207397426,40,2000,18.6166992,1.0295,8685.237847,3438048.891,-56136.744
562,5.100555699,40,2000,18.6499996,1.0231,8646.127317,3438048.891,-55229.42283
563,5.057362784,40,2000,18.6333008,1.0274,8328.544609,3438048.891,-53414.7805
564,5.082573095,40,2000,18.6375008,1.0313,8282.910906,3438048.891,-52507.45933
565,5.033758311,40,2000,18.6457996,1.0284,8052.192177,3438048.891,-51600.13816
566,5.056095696,40,2000,18.7082996,1.0234,8333.272516,3438048.891,-49785.49582
567,4.990885596,40,2000,18.7374992,1.0188,8228.762677,3438048.891,-48878.17465
568,5.100290788,40,2000,18.6833,1.0166,8415.14542,3438048.891,-47063.53232
569,5.114273462,40,2000,18.6541996,1.0181,8549.085722,3438048.891,-46156.21115
570,5.223943885,40,2000,18.6208,1.0195,8847.188333,3438048.891,-45248.88998
571,5.09994925,40,2000,18.6333008,1.0143,8367.24263,3438048.891,-43434.24764
572,5.177290642,40,2000,18.5958004,1.015,8582.815864,3438048.891,-41619.6053
573,5.121284693,40,2000,18.6082993,1.0082,8491.143588,3438048.891,-35268.35712
574,5.168517208,40,2000,18.5667,1.0085,8783.690155,3438048.891,-34361.03595
575,5.128384763,40,2000,18.5792007,1.005,8704.63996,3438048.891,-33453.71478
576,5.165384159,40,2000,18.5916996,1.0037,8814.980674,3438048.891,-32546.39361
577,5.162385259,40,2000,18.6583004,0.9967,8766.815753,3438048.891,-29824.43011
578,5.192664329,40,2000,18.625,0.9937,8948.968917,3438048.891,-28917.10894
579,5.21238621,40,2000,18.6082993,0.9939,8946.275341,3438048.891,-28009.78777
580,5.106830315,40,2000,18.6042004,1.0018,8612.790622,3438048.891,-27102.4666
581,5.166355983,40,2000,18.5792007,1.0016,8872.256627,3438048.891,-26195.14543
